timestamp,simple-path,time
2021-06-01 22:51:39.029,/master/welcome,217
2021-06-01 22:51:39.215,/master/welcome,155
2021-06-01 22:51:39.94,/master/sign-in,587
2021-06-01 22:51:41.2,/master/welcome,591
2021-06-01 22:51:42.222,/master/welcome,174
2021-06-01 22:51:42.923,/master/welcome,594
2021-06-01 22:51:43.16,/master/welcome,162
2021-06-01 22:51:46.379,/manager/task/list,3188
